userId,movieId,rating,timestamp
587,8341,4.0,1112056029
587,8499,3.0,1148223063
587,8542,5.0,1111288848
587,8571,3.5,1112532676
587,8582,4.0,1112634964
587,8591,3.5,1111845601
587,8610,4.0,1112034895
587,8618,4.0,1284474221
587,8620,4.0,1284474527
587,8623,4.0,1112633930
587,8650,5.0,1112318381
587,8724,4.0,1148223046
587,8754,4.5,1111799751
587,8779,4.0,1111796427
587,8873,4.5,1118419673
587,8933,5.0,1112457242
587,8938,4.0,1131819589
587,8949,4.0,1111336448
587,8954,3.5,1160393864
587,8958,4.0,1284473297
587,8983,4.0,1160394113
587,25805,4.0,1284473819
587,25827,3.5,1116100454
587,25852,5.0,1284472666
