userId,movieId,rating,timestamp
407,4878,5.0,1079737184
407,4896,3.0,1029185563
407,4903,4.0,1032541242
407,4963,4.0,1029185563
407,4973,5.0,1029185528
407,4975,3.0,1029185638
407,4979,5.0,1029185563
407,4993,5.0,1029185528
407,4994,4.0,1029185621
407,4995,4.0,1029185528
407,5010,4.0,1029185528
407,5013,5.0,1029185563
407,5135,2.0,1041285381
407,5225,5.0,1029185785
407,5315,4.0,1032541261
407,5316,3.0,1041285403
407,5325,5.0,1032541261
407,5349,3.0,1029185785
407,5378,3.0,1029185414
407,5379,4.5,1053715237
407,5391,5.0,1041285381
407,5417,3.0,1029185387
407,5418,4.0,1029185363
407,5445,4.0,1029185363
407,5446,4.0,1053715255
