userId,movieId,rating,timestamp
102,111,5.0,956590822
102,117,4.0,958248486
102,125,4.0,957895967
102,147,4.0,957894564
102,150,4.0,957893991
102,159,4.0,957894848
102,162,5.0,956598725
102,194,4.0,957894450
102,202,4.0,957895469
102,224,4.0,957894935
102,235,4.0,956599987
102,246,5.0,956598609
102,247,5.0,957893897
102,253,3.0,957895080
102,260,5.0,956598697
102,261,3.0,957894400
102,272,4.0,957893763
102,280,4.0,957894358
102,296,4.0,956591745
102,300,4.0,957894232
102,303,4.0,957895736
102,314,2.0,956598995
102,318,3.0,956598677
102,334,4.0,956599916
102,337,5.0,957893949
102,342,4.0,957896110
102,345,4.0,956600309
