userId,movieId,rating,timestamp
624,4225,4.0,1037531806
624,4226,4.0,1026978102
624,4229,3.0,1052647653
624,4232,2.0,1045826816
624,4233,2.5,1062524267
624,4234,3.0,1046111054
624,4238,3.0,1038683557
624,4254,1.0,1049015553
624,4255,0.5,1061212887
624,4262,4.5,1367761882
624,4267,3.0,1044649729
624,4268,2.0,1041504276
624,4270,1.0,1041272707
624,4280,3.0,1019127489
624,4291,2.0,1019563464
624,4299,4.0,1049015459
624,4321,5.0,1019127641
624,4322,4.0,1019137717
624,4327,5.0,1019133301
624,4333,3.0,1019128257
624,4339,4.0,1019665475
624,4340,2.0,1084272528
624,4343,2.0,1045222339
624,4344,2.0,1045072144
624,4351,1.0,1160936767
