userId,movieId,rating,timestamp
547,97304,4.0,1364714630
547,97306,2.5,1371824723
547,97395,4.0,1417236553
547,97639,3.5,1387285945
547,97673,4.5,1375453610
547,97752,4.0,1356876787
547,97817,4.0,1351546780
547,97866,4.0,1405084453
547,97921,4.0,1364662436
547,97923,4.5,1362756280
547,97936,3.0,1375102511
547,97938,4.5,1356788549
547,97994,3.5,1354379031
547,98154,4.5,1367068301
547,98441,4.0,1354223972
547,98458,2.0,1354223950
547,98473,3.5,1354223934
547,98611,3.0,1354966677
547,98795,4.0,1355494864
547,98803,3.0,1355494850
547,98961,4.5,1359631684
547,99085,2.5,1356000065
547,99089,4.0,1356000054
