userId,movieId,rating,timestamp
69,410,3.5,1366831784
69,500,3.5,1366831290
69,527,5.0,1366830854
69,586,4.5,1366831610
69,587,5.0,1366831598
69,595,4.0,1366831275
69,596,3.0,1366831955
69,597,4.5,1366831566
69,788,2.0,1366831769
69,919,4.5,1366831679
69,934,5.0,1348153757
69,1020,4.5,1348153603
69,1028,3.0,1366831950
69,1035,4.5,1366831980
69,1073,4.5,1366831595
69,1193,5.0,1366830860
69,1265,4.5,1366831588
69,1270,5.0,1366831245
69,1513,3.5,1348153569
69,1682,5.0,1366831673
69,1704,5.0,1366831619
69,1721,4.5,1366831288
69,1954,3.5,1366831929
69,1968,4.5,1366831711
69,2011,4.5,1366831778
69,2012,4.5,1366831752
