userId,movieId,rating,timestamp
618,780,2.0,1009555303
618,912,5.0,1009555118
618,1208,5.0,1009556476
618,1219,5.0,1009556335
618,1339,4.0,1009555928
618,1446,4.0,1009555263
618,1617,4.0,1009555141
618,2160,4.0,1009555216
618,2553,5.0,1009556353
618,2641,2.0,1009555216
618,2677,4.0,1009556802
618,3101,3.0,1009555175
618,3127,2.0,1009557039
618,3462,5.0,1009555242
618,3676,5.0,1009556503
618,3996,5.0,1009555697
618,4103,5.0,1009555902
618,4273,5.0,1009555837
618,4300,2.0,1009556141
618,4306,4.0,1009555865
618,4308,4.0,1009555777
618,4811,4.0,1009555966
618,4928,5.0,1009555714
618,4970,5.0,1009555675
618,4973,4.0,1009555486
