userId,movieId,rating,timestamp
547,49910,2.5,1270485230
547,49961,3.5,1198799453
547,50245,4.5,1242683178
547,50658,4.0,1221732736
547,50685,3.0,1270485214
547,51080,3.5,1197088933
547,51540,4.0,1192372083
547,51662,3.0,1191974550
547,51773,3.0,1245858771
547,51884,3.0,1253383987
547,52241,4.0,1202179805
547,52378,2.5,1269513656
547,52435,4.0,1227339334
547,52722,2.5,1197166732
547,52767,4.5,1224705134
547,52913,4.0,1251302236
547,52967,4.0,1294418692
547,52973,3.0,1322848335
547,52975,3.5,1194817581
547,53000,4.0,1199326204
547,53024,4.5,1402153882
547,53123,4.0,1181438556
547,53133,2.5,1179447948
