userId,movieId,rating,timestamp
77,3429,3.0,1183512502
77,3438,2.5,1163219416
77,3439,1.5,1163260803
77,3471,4.0,1183920231
77,3527,4.0,1183920227
77,3578,3.0,1163006008
77,3623,1.5,1163915774
77,3671,4.0,1163079471
77,3702,4.0,1163265859
77,3703,4.0,1163265861
77,3704,3.5,1163265862
77,3751,3.5,1163220288
77,3753,3.5,1183920122
77,3793,4.0,1163004371
77,3882,3.0,1163252840
77,3897,3.0,1163252803
77,3977,3.0,1163125809
77,3994,4.5,1183920274
77,3996,0.5,1163004354
77,4011,4.5,1163004631
77,4027,2.5,1183920127
77,4040,1.0,1163346129
77,4092,2.5,1163277700
77,4246,2.0,1183920136
77,4270,3.0,1166027898
77,4306,3.5,1163125847
