userId,movieId,rating,timestamp
166,147,4.5,1064888637
166,163,3.5,1064888606
166,293,4.5,1064888812
166,342,4.0,1064887336
166,356,4.0,1064889082
166,376,4.0,1064887032
166,435,0.5,1064886959
166,480,3.5,1064889111
166,524,4.0,1064888483
166,590,5.0,1064889120
166,608,3.0,1064888510
166,653,3.0,1064887021
166,785,2.0,1064887460
166,912,2.0,1064888582
166,1242,5.0,1064887402
166,1246,4.5,1064889089
166,1393,4.0,1064889126
166,1584,4.0,1064889136
166,1676,3.0,1064889007
166,1682,4.0,1064887297
166,1732,1.0,1064887367
166,1917,3.0,1064887265
166,1968,4.0,1064889114
166,2096,4.0,1064888456
166,2302,4.0,1064887417
