userId,movieId,rating,timestamp
352,106100,4.0,1420521818
352,106920,2.5,1420521762
352,108932,4.0,1420521558
352,109374,3.0,1420521152
352,111362,3.5,1420521161
352,111759,3.5,1420521157
352,112175,3.5,1420521872
352,112852,4.5,1420521153
352,115927,4.0,1420522234
353,1,3.5,1112268707
353,2,2.0,1114172641
353,10,3.0,1112269534
353,19,2.5,1114172667
353,21,3.0,1114172187
353,32,2.5,1112268781
353,34,0.5,1112269498
353,47,3.5,1137410807
353,62,3.5,1114172352
353,72,2.5,1136869961
353,93,1.5,1143548997
353,95,2.5,1112269639
353,104,3.5,1137410803
353,110,3.5,1112268696
353,112,2.0,1111488891
353,150,2.0,1112268690
