userId,movieId,rating,timestamp
48,84152,4.0,1341268624
48,84187,4.5,1367774277
48,84772,2.5,1414851036
48,84944,4.0,1318796696
48,84952,4.0,1320907274
48,85412,3.5,1319744151
48,85414,4.0,1317277376
48,85510,3.0,1319743782
48,85736,4.5,1305606322
48,85774,4.0,1367724708
48,85788,3.5,1319743415
48,85796,3.0,1369722191
48,86298,4.0,1319744439
48,86332,3.5,1317277357
48,86347,3.5,1322169386
48,86721,3.0,1368499410
48,87222,4.0,1318721576
48,87232,4.0,1319744187
48,87306,2.5,1415388667
48,87430,3.0,1317277197
48,87520,3.0,1317277220
48,88140,2.5,1410972161
48,88744,3.5,1316907766
48,89745,3.0,1414851073
48,89837,2.5,1414849679
