userId,movieId,rating,timestamp
445,3999,2.5,1360005590
445,4161,4.0,1360004991
445,4270,2.0,1360004883
445,4874,4.0,1360004915
445,5291,3.5,1360005603
445,37741,2.0,1360005615
445,53000,2.5,1360005595
445,80463,3.5,1360005570
446,318,5.0,1436621001
446,4896,5.0,1436621120
446,4993,5.0,1436621011
446,5445,4.0,1436621134
446,5952,4.5,1436621014
446,6333,4.5,1436621075
446,7153,5.0,1436621009
446,8368,5.0,1436621055
446,8644,4.5,1436621492
446,8665,5.0,1436621053
446,40815,4.5,1436621066
446,54286,5.0,1436621016
446,63082,5.0,1436621141
446,63992,4.5,1436621553
446,65514,4.5,1436621096
446,68954,4.0,1436621300
