userId,movieId,rating,timestamp
402,53996,3.5,1443394585
402,54001,4.0,1443394565
402,54276,4.0,1466250173
402,55245,3.5,1462946897
402,56152,4.0,1462948014
402,57640,3.5,1462946113
402,58047,5.0,1462946227
402,58315,3.5,1462947314
402,58347,4.0,1462947452
402,58559,3.5,1443393723
402,58998,3.0,1443394202
402,59022,3.0,1462946255
402,59126,3.0,1462946291
402,59315,4.5,1443394438
402,59333,4.0,1462948220
402,59501,3.5,1462946165
402,59615,3.0,1443394683
402,59900,3.5,1462946215
402,60069,4.5,1443394120
402,60074,3.5,1443394783
402,60126,3.5,1462946152
402,63859,3.5,1462946142
402,64614,4.0,1443424342
