userId,movieId,rating,timestamp
427,6380,5.0,1057761595
427,6385,3.5,1056484880
427,6502,4.5,1057761622
427,6552,4.5,1065393046
427,6568,2.0,1065392996
427,6592,3.5,1088952308
427,6612,4.5,1250894339
427,6620,5.0,1088952325
427,6711,3.5,1068506016
427,6772,4.0,1110945182
427,6867,4.5,1116354563
427,6869,4.5,1068506104
427,6935,4.0,1068506242
427,6945,4.0,1110945213
427,7137,5.0,1088952249
427,7139,4.0,1116354459
427,7156,4.5,1110945168
427,7256,4.0,1081899058
427,7323,3.0,1081899052
427,7382,3.5,1088952195
427,7451,4.0,1088952403
427,7932,5.0,1110945208
427,8011,4.0,1110945174
427,8129,1.5,1110945325
427,8360,3.0,1099360992
