userId,movieId,rating,timestamp
428,4822,5.0,1304175134
428,4878,5.0,1304133585
428,4886,4.0,1304131892
428,4896,3.5,1304133562
428,4979,5.0,1304136392
428,4993,4.0,1304134850
428,4995,4.0,1304132699
428,5349,3.5,1304133533
428,5378,1.5,1304132675
428,5502,1.5,1304141098
428,5618,5.0,1304141257
428,5816,3.5,1304133645
428,5952,4.0,1304132087
428,6333,3.0,1304133967
428,6377,4.0,1304133632
428,6440,4.5,1304142199
428,6539,4.0,1304131860
428,6711,4.5,1304133651
428,6807,4.5,1304175669
428,7153,4.0,1304136354
428,7361,4.5,1304132089
428,8360,2.0,1304133630
428,8368,3.0,1304133948
428,8636,3.5,1304132076
428,8859,0.5,1304136791
