userId,movieId,rating,timestamp
481,56174,3.0,1437002475
481,56367,5.0,1437002293
481,56587,3.0,1437006185
481,56757,3.0,1437002739
481,56782,4.5,1437001625
481,56869,5.0,1437005037
481,57038,5.0,1437005025
481,58301,4.0,1437003846
481,58559,3.5,1437002233
481,58879,4.0,1437107315
481,59615,2.0,1437002637
481,59805,4.0,1437006549
481,60069,4.5,1437001281
481,60333,4.5,1437003882
481,61323,4.0,1437001971
481,63082,4.0,1437006686
481,63179,4.5,1437004063
481,64278,5.0,1437007686
481,64614,4.5,1437001418
481,64957,3.5,1437002604
481,66097,4.0,1437002788
481,68157,5.0,1437001928
481,68358,3.5,1441892356
