userId,movieId,rating,timestamp
78,2700,5.0,1344469934
78,2706,5.0,1274051060
78,2710,5.0,1274051281
78,2858,4.5,1274050793
78,2908,5.0,1327288635
78,2916,4.0,1274051279
78,2947,5.0,1345676411
78,2959,5.0,1274050848
78,2987,4.0,1344469750
78,2995,2.5,1274046172
78,3052,4.0,1344469913
78,3077,5.0,1344470523
78,3082,4.5,1344470341
78,3147,4.5,1274051797
78,3256,4.0,1344470469
78,3273,5.0,1327288628
78,3298,4.0,1274051897
78,3386,5.0,1327289236
78,3418,5.0,1327288622
78,3504,3.5,1274046121
78,3556,3.0,1344470577
78,3578,5.0,1274050886
78,3617,4.5,1344470313
78,3623,5.0,1327288585
78,3753,5.0,1344469943
78,3755,3.0,1327289233
