userId,movieId,rating,timestamp
184,720,5.0,833525124
185,1,5.0,1003523268
185,2,4.0,1003523847
185,24,4.0,1019787401
185,29,5.0,1003523544
185,48,3.0,1019787132
185,50,5.0,1019787636
185,110,4.0,1003523170
185,150,3.0,1003524274
185,172,2.0,1019787488
185,223,4.0,1003524442
185,239,2.0,1003523380
185,256,2.0,1019787467
185,260,3.0,1003523818
185,296,3.0,1003524153
185,316,4.0,1003523646
185,317,4.0,1003523891
185,318,5.0,1003524104
185,329,4.0,1019787409
185,353,5.0,1003525185
185,356,4.0,1003524536
185,364,3.0,1003523305
185,367,4.0,1003523829
185,418,3.0,1003523129
185,440,3.0,1003524606
185,450,4.0,1003524659
