userId,movieId,rating,timestamp
472,5524,3.0,1031894362
472,5572,3.0,1037746946
472,5577,2.0,1032568460
472,5617,4.0,1037746889
472,5618,5.0,1172531135
472,5669,3.0,1047765891
472,5810,3.0,1037746889
472,5825,4.0,1172956897
472,5899,4.0,1162244329
472,5902,4.5,1075915870
472,5914,4.0,1075915707
472,5932,4.5,1164753473
472,5941,3.0,1047765772
472,5942,3.0,1047765832
472,5945,2.0,1047765721
472,5952,3.0,1047765721
472,5965,3.0,1162244187
472,5991,4.0,1050100913
472,5993,3.0,1047765772
472,5995,4.0,1172531312
472,6003,5.0,1047765772
472,6016,4.0,1156728740
472,6032,4.0,1050100843
472,6042,4.0,1047765773
472,6057,2.0,1047765773
