userId,movieId,rating,timestamp
100,745,4.0,854194208
100,780,3.0,854193977
100,786,3.0,854194056
100,802,4.0,854194111
100,1073,5.0,854194056
100,1356,4.0,854194086
101,145,3.5,1292402318
101,163,2.5,1292402288
101,172,2.5,1292402307
101,196,3.5,1292402305
101,260,4.0,1292402500
101,315,2.0,1292402324
101,318,4.0,1292402404
101,370,2.5,1292402282
101,457,3.5,1292402634
101,520,2.5,1292402274
101,527,4.5,1292402397
101,541,4.0,1292402458
101,589,4.5,1292402496
101,762,2.5,1292402330
101,1036,3.5,1292402569
101,1196,4.5,1292402493
101,1198,5.0,1292402603
101,1200,4.5,1292402446
101,1210,4.5,1292402512
101,1214,3.5,1292402444
