userId,movieId,rating,timestamp
384,33164,3.5,1154295229
384,33166,4.0,1153158876
384,33493,4.5,1153325364
384,33615,4.0,1153158415
384,33679,2.5,1153693204
384,33688,1.0,1153693437
384,33794,4.0,1153157942
384,34048,2.5,1153740637
384,34150,2.5,1192397801
384,34162,3.5,1153501350
384,34319,3.5,1153326513
384,34321,3.0,1186230443
384,34520,3.0,1171233229
384,36519,3.5,1159735211
384,36529,3.0,1153158314
384,36533,2.5,1176670883
384,37382,4.0,1173045085
384,37386,2.5,1156031897
384,37733,3.0,1153157620
384,37830,1.5,1153408760
384,39292,2.0,1153759981
384,39444,3.0,1156603856
384,39446,3.5,1153573696
