userId,movieId,rating,timestamp
666,185,3.0,838920928
666,196,2.0,838921162
666,231,3.0,838920870
666,236,3.0,838921142
666,252,1.0,838921162
666,292,3.0,838920895
666,296,4.0,838920789
666,329,2.0,838920870
666,344,4.0,838920837
666,356,5.0,838920959
666,420,3.0,838921016
666,432,3.0,838921056
666,434,2.0,838920895
666,454,3.0,838920976
666,457,3.0,838920895
666,480,4.0,838920959
666,508,4.0,838921233
666,509,3.0,838921185
666,527,3.0,838921056
666,539,1.0,838921120
666,585,2.0,838921343
666,586,3.0,838921120
666,587,2.0,838921056
666,588,3.0,838920837
666,589,3.0,838920996
666,590,5.0,838920789
666,592,2.0,838920789
