userId,movieId,rating,timestamp
665,2048,3.0,992909820
665,2054,3.0,992909626
665,2059,3.0,992909626
665,2071,4.0,995233734
665,2078,4.0,992909171
665,2080,4.0,992920673
665,2081,5.0,992909099
665,2082,2.0,992909626
665,2085,3.0,992909171
665,2087,5.0,992909129
665,2089,4.0,992909251
665,2090,3.0,992909171
665,2092,3.0,993345934
665,2096,3.0,992909099
665,2106,4.0,995233281
665,2122,2.0,992838672
665,2123,4.0,992909659
665,2125,5.0,992920593
665,2137,4.0,993345619
665,2139,5.0,992909099
665,2141,5.0,992909251
665,2142,3.0,992909251
665,2193,3.0,1010197529
665,2231,3.0,995233705
665,2245,3.0,992837431
665,2248,3.0,993179421
