userId,movieId,rating,timestamp
237,2001,3.0,1102009379
237,2353,2.5,1102009346
237,2502,4.5,1102009382
237,2657,3.0,1102009353
237,2858,4.5,1102009697
237,3052,3.5,1102009404
237,4034,2.5,1102009388
237,5952,5.0,1102009410
238,231,3.0,1459368758
238,318,3.5,1459365344
238,356,4.5,1459365351
238,480,3.5,1459368104
238,527,3.0,1459365348
238,593,3.5,1459365430
238,1203,3.0,1459365520
238,1246,4.0,1459365432
238,1265,3.5,1459365485
238,1307,4.5,1459365437
238,1682,5.0,1459365433
238,1721,4.5,1459365489
238,2028,4.0,1459365358
238,2424,3.0,1459365613
238,2572,4.0,1459368780
238,2706,3.0,1459368656
238,3147,3.5,1459365410
