userId,movieId,rating,timestamp
531,6711,1.0,1244288191
531,6863,5.0,1240402799
531,6942,4.5,1243454925
531,7361,0.5,1243455132
531,8360,4.0,1240401993
531,8533,1.0,1243455153
531,8961,3.5,1240402991
531,8965,1.5,1244062845
531,30793,4.0,1240402176
531,30816,4.0,1240402813
531,31410,3.5,1244062803
531,35836,2.5,1243454583
531,38038,3.0,1240403002
531,41997,1.5,1240731069
531,42197,3.5,1244288095
531,43376,3.5,1244062822
531,45720,3.5,1240402587
531,53121,3.5,1240401996
531,54272,3.5,1240402020
531,56941,2.0,1240402765
531,59421,3.5,1240402421
531,59725,4.5,1243454997
531,61132,3.0,1240401858
531,61361,3.0,1240402775
