userId,movieId,rating,timestamp
313,288,2.5,1105354821
313,318,5.0,1105354569
313,339,3.5,1105354752
313,344,2.5,1105354598
313,345,3.5,1101033059
313,355,3.0,1101033625
313,356,4.5,1101033896
313,357,3.5,1105354716
313,364,5.0,1101033255
313,367,3.5,1105354687
313,376,4.0,1105355097
313,377,3.5,1105354585
313,380,4.0,1101033909
313,381,3.5,1168879130
313,457,4.5,1105354540
313,480,4.0,1105354520
313,500,3.5,1101033270
313,520,3.5,1101033046
313,527,5.0,1101033181
313,539,4.5,1101033922
313,552,3.5,1168878813
313,586,3.0,1105354830
313,587,3.0,1168878664
313,588,4.5,1101033165
313,589,3.5,1105353824
313,590,4.0,1105354559
