userId,movieId,rating,timestamp
85,709,1.0,837512723
85,733,5.0,837506902
86,1,3.0,848161799
86,11,1.0,848159306
86,14,4.0,848161252
86,17,5.0,848159382
86,18,5.0,848160301
86,19,1.0,848159249
86,21,1.0,848159249
86,25,3.0,848161123
86,26,4.0,848160245
86,28,4.0,848160132
86,29,4.0,848160311
86,30,5.0,848161285
86,32,5.0,848159270
86,34,3.0,848159230
86,35,4.0,848160169
86,36,4.0,848159467
86,39,4.0,848161788
86,41,4.0,848160022
86,46,3.0,848161443
86,47,5.0,848159211
86,58,4.0,848161091
86,62,3.0,848161498
86,68,4.0,848160534
86,72,4.0,848161284
86,73,3.0,848161182
86,81,5.0,848161391
86,82,3.0,848161091
86,85,4.0,848161221
86,97,4.0,848161123
