userId,movieId,rating,timestamp
404,4896,4.0,1026928208
404,4963,3.0,1026928190
404,4968,4.0,1026928270
404,5015,4.0,1026928131
404,5337,5.0,1026928466
404,5349,3.0,1026928044
404,5372,3.0,1026928349
404,5382,4.0,1026928483
404,5401,4.0,1026929296
404,5452,1.0,1026928619
404,5464,5.0,1026928044
404,5470,4.0,1026929076
405,10,3.5,1097769358
405,85,4.0,1097698847
405,105,3.5,1061357222
405,110,2.0,1097696563
405,168,2.5,1097769660
405,257,1.5,1097696965
405,260,5.0,1097697526
405,277,4.0,1061357291
405,315,3.5,1097769940
405,339,4.0,1097696700
405,349,4.0,1097769146
405,350,4.0,1097696689
405,356,5.0,1097770325
