userId,movieId,rating,timestamp
468,3555,2.0,1296197538
468,3559,3.5,1296199856
468,3608,3.5,1296198018
468,3618,2.5,1296201780
468,3623,2.5,1296196107
468,3624,2.0,1296197309
468,3629,4.5,1296192995
468,3632,3.5,1296199907
468,3634,3.0,1296194323
468,3638,2.5,1296201696
468,3639,3.0,1296198789
468,3640,3.0,1296199901
468,3671,2.5,1296192490
468,3676,4.5,1296204007
468,3683,3.5,1296192538
468,3686,2.5,1296198807
468,3703,3.0,1296198046
468,3705,2.0,1296192310
468,3717,1.0,1296196981
468,3726,2.5,1296191320
468,3730,3.5,1296192959
468,3736,3.0,1296190096
468,3740,2.5,1296192247
468,3741,4.5,1296191576
468,3742,4.0,1296191788
