userId,movieId,rating,timestamp
564,2042,1.0,974837931
564,2043,4.0,974843646
564,2044,2.0,974837201
564,2047,4.0,974839862
564,2048,4.0,974790436
564,2050,4.0,974838259
564,2051,4.0,974838134
564,2052,4.0,974837450
564,2053,3.0,974838189
564,2054,4.0,974837260
564,2055,4.0,974838427
564,2059,1.0,974839862
564,2060,4.0,974837960
564,2064,4.0,974832715
564,2068,3.0,974842443
564,2069,3.0,974842055
564,2070,4.0,974712868
564,2071,1.0,974841293
564,2072,3.0,974837080
564,2076,4.0,974711893
564,2077,4.0,974713342
564,2078,3.0,974712924
564,2080,4.0,974713673
564,2081,5.0,974713988
564,2082,1.0,974837509
564,2083,4.0,974839803
