userId,movieId,rating,timestamp
311,907,2.0,897489523
311,908,3.0,898008217
311,909,2.0,898008217
311,910,3.0,898008217
311,911,2.5,1062015156
311,912,3.0,898008516
311,913,3.0,898008246
311,914,4.5,1062016053
311,915,3.0,1062015436
311,916,4.5,1062014304
311,917,3.0,898007831
311,918,2.5,1062015238
311,919,2.0,897404125
311,920,5.0,898526635
311,921,3.0,898008327
311,922,2.0,897414235
311,923,3.0,898007906
311,924,3.0,1062015286
311,926,2.0,897414080
311,928,2.0,897414906
311,930,2.5,1062015515
311,932,3.0,898008516
311,933,3.0,898008288
311,934,2.0,897490545
311,936,2.0,897414820
311,937,3.0,898008516
311,938,3.0,898008246
