userId,movieId,rating,timestamp
73,3793,2.5,1255608592
73,3821,1.5,1255608249
73,3826,1.5,1257229260
73,3843,4.0,1435472709
73,3852,3.5,1261573299
73,3861,2.5,1255596214
73,3882,1.5,1255742451
73,3897,4.0,1255859036
73,3916,3.5,1255844895
73,3917,3.0,1262826535
73,3948,4.0,1304411842
73,3949,4.0,1255504813
73,3950,3.5,1312496194
73,3955,3.0,1304411604
73,3961,3.0,1255742998
73,3962,2.5,1255586357
73,3967,3.5,1255849638
73,3970,4.5,1431234143
73,3972,4.0,1427170187
73,3977,2.0,1255608483
73,3979,0.5,1255503033
73,3986,3.0,1369513586
73,3994,2.5,1255596840
73,3996,3.5,1255591337
73,4002,3.0,1257229345
73,4006,4.0,1274265922
