movieId,imdbId,tmdbId
2201,0039694,31667
2202,0037017,13321
2203,0036342,21734
2204,0035279,31997
2205,0033922,24197
2206,0034248,11462
2207,0031505,31995
2208,0030341,940
2210,0028212,12684
2212,0025452,8208
2214,0023285,15007
2215,0023395,36049
2219,0021165,31930
2221,0019702,543
2227,0017075,2760
2231,0128442,10220
2232,0123755,431
2236,0124879,22796
2237,0119934,22256
2238,0075040,37550
2239,0073817,37916
2240,0081207,21873
2241,0085346,21500
2243,0092699,12626
2244,0092537,37818
2245,0096463,3525
2246,0096166,129628
2247,0095593,2321
2248,0098258,2028
2249,0100212,16384
2250,0100134,91217
