movieId,imdbId,tmdbId
99764,2396224,147538
99795,1327628,85533
99811,1931388,97610
99813,2166834,142061
99839,1956594,93087
99846,2366308,135921
99912,2023587,132232
99917,2084989,145197
99992,1770734,84336
100017,2011953,84290
100032,2040281,90603
100034,1806911,83443
100083,1333125,87818
100106,2152198,128190
100159,2023690,117974
100163,1428538,60304
100226,1853643,118677
100272,1854513,127864
100304,2081437,162145
100306,0165623,18912
100326,1389096,121824
100365,2088714,133823
100383,2053463,109421
100390,2024432,109431
100450,1704292,156078
100487,1559547,109491
100498,1606378,47964
