movieId,imdbId,tmdbId
201,0114663,47939
202,0114702,36834
203,0114682,9090
204,0114781,3512
205,0114798,52856
206,0114805,77350
207,0114887,9560
208,0114898,9804
209,0114928,31611
211,0109340,49805
213,0111579,50797
214,0110882,19155
215,0112471,76
216,0112508,11017
217,0112438,37141
218,0112571,9382
219,0112757,6715
220,0112643,18256
222,0112679,22625
223,0109445,2292
224,0112883,1909
225,0109635,8984
227,0109676,4954
228,0112854,62488
229,0109579,10531
230,0109642,11929
231,0109686,8467
232,0111797,10451
233,0109759,20156
234,0109758,18395
235,0109707,522
236,0113117,397
237,0113097,10525
238,0113028,27985
