movieId,imdbId,tmdbId
6893,0064505,10536
6896,0090015,42044
6898,0313670,1376
6902,0165832,20312
6906,0090151,64945
6909,0325655,10389
6918,0048956,897
6920,0065531,11657
6927,0308383,10922
6930,0368745,51707
6932,0323944,13537
6934,0242653,605
6935,0363510,33222
6936,0319343,10719
6940,0337961,1836
6942,0314331,508
6944,0101862,11846
6945,0373175,50314
6947,0311113,8619
6950,0338188,12146
6951,0312528,10588
6952,0348836,4970
6953,0315733,470
6954,0338135,11042
6957,0307987,10147
6958,0338094,10756
6959,0300556,9562
6961,0104237,11012
6963,0293088,30068
6964,0088987,40913
6966,0099365,9556
6970,0050307,24203
