movieId,imdbId,tmdbId
3157,0164912,10137
3158,0162866,10387
3159,0120910,49948
3160,0175880,334
3161,0119079,30237
3163,0151568,46435
3165,0106455,22213
3166,0096978,47070
3167,0066892,36492
3168,0064276,624
3169,0087231,26578
3171,0053226,43103
3173,0146838,9563
3174,0125664,1850
3175,0177789,926
3176,0134119,1213
3177,0195945,10471
3178,0174856,10400
3179,0145653,10397
3180,0196857,20761
3181,0120866,12524
3182,0192335,28216
3183,0174268,36773
3185,0120834,10219
3186,0172493,3558
3188,0208261,41276
3189,0156812,17908
3190,0134983,10384
3192,0169302,48233
3194,0070903,10236
3196,0046359,632
3197,0095897,11851
