movieId,imdbId,tmdbId
3327,0218043,14271
3328,0165798,4816
3329,0094347,19958
3330,0055471,28569
3331,0085980,2193
3334,0040506,11016
3338,0097372,20423
3339,0074695,10839
3340,0047898,36489
3341,0042276,24481
3342,0086969,11296
3343,0092559,61651
3344,0056875,28172
3347,0086005,14280
3349,0039698,149687
3350,0055353,29478
3351,0058694,28177
3354,0183523,2067
3355,0142688,622
3357,0181530,28463
3358,0101698,12186
3359,0078902,20283
3360,0091217,5693
3361,0094812,287
3362,0072890,968
3363,0069704,838
3364,0042208,16958
3365,0049730,3114
3368,0051411,12501
3370,0094731,31618
3371,0074235,42232
3377,0035966,22178
