movieId,imdbId,tmdbId
116797,2084970,205596
116799,1791528,171274
116823,1951265,131631
116849,2751310,295315
116855,1702014,237791
116887,1528100,147441
116897,3011894,265195
116939,0100912,9742
116977,2096672,100042
116985,2064968,206821
117107,3128900,261037
117121,1034306,15741
117123,2235108,114750
117176,2980516,266856
117192,2986512,282848
117434,2793490,254194
117444,1865505,110416
117456,3125324,241771
117511,3762944,303623
117529,0369610,135397
117533,4044364,293310
117590,2170439,227159
117851,1911658,270946
117871,3007512,256917
117895,4046784,294254
118082,1567437,244458
