movieId,imdbId,tmdbId
93326,1596350,59962
93363,0401729,49529
93422,1756750,79108
93432,1567233,64288
93443,1456635,74387
93498,1848902,91010
93510,1232829,64688
93512,1588334,82532
93563,1592525,81796
93693,1702425,80304
93700,1185371,56591
93721,1772925,80767
93766,1646987,57165
93805,1034314,10679
93831,1605630,71552
93838,1899353,94329
93840,1259521,22970
93855,1912398,74306
93980,0383010,76489
93982,1486192,70436
94011,1307873,54271
94015,1667353,62764
94018,1440129,44833
94024,1883251,206953
94070,1412386,74534
94266,1195478,72207
94323,1621045,67660
94325,1327194,77877
94466,2085059,
