movieId,imdbId,tmdbId
80185,1558250,40663
80217,0107086,46697
80219,0985694,23631
80241,1322312,38073
80346,0038104,119764
80350,1666186,40264
80363,1220634,35791
80463,1285016,37799
80489,0840361,23168
80549,1282140,37735
80551,0879870,38167
80553,1049402,38568
80572,1356864,43939
80584,1067733,15179
80586,0817177,43949
80590,1027718,33909
80599,0172202,59572
80615,1219342,41216
80693,0804497,43923
80717,0090579,2754
80727,1251757,38842
80736,1010271,38410
80748,0023753,25694
80831,1228987,41402
80839,1028576,39486
80844,0816556,27374
80846,1314655,44040
80858,1414382,38303
80860,1055292,38408
