movieId,imdbId,tmdbId
87192,1478964,59678
87205,1735485,46221
87218,0043625,25738
87222,1302011,49444
87232,1270798,49538
87234,1440292,49020
87298,1531663,45658
87304,1532503,55347
87306,1650062,37686
87383,0026252,29877
87430,1133985,44912
87444,1340773,56272
87483,1396218,58224
87485,1284575,52449
87520,1399103,38356
87522,1583420,59861
87529,1240982,38319
87598,0037651,107973
87660,1742683,65034
87785,1135084,22907
87869,1499658,51540
87876,1216475,49013
87884,0069225,58257
87930,1787777,63144
87975,1697851,61537
88024,0100791,94725
88106,0071797,84922
88118,1334553,66195
88125,1201607,12445
