movieId,imdbId,tmdbId
55272,0498399,2001
55274,0414055,4517
55276,0465538,4566
55280,0805564,6615
55282,0389722,4513
55290,0452623,4771
55294,0758798,14251
55363,0443680,4512
55417,0762110,1922
55442,0808417,2011
55444,0421082,5708
55451,0866437,5951
55498,0494834,14753
55555,0880502,2014
55566,0906108,17202
55577,0890870,663
55652,0079871,25476
55684,0821470,20605
55687,0912592,14279
55721,0861739,7347
55732,0415965,5126
55757,0079278,42173
55765,0765429,4982
55768,0389790,5559
55805,0292963,7972
55814,0401383,2013
55820,0477348,6977
55830,0799934,4953
55851,0790706,26336
55872,0426931,5123
