movieId,imdbId,tmdbId
5685,0296166,30309
5686,0318034,16646
5689,0101453,12647
5690,0095327,12477
5691,0107254,10285
5693,0076666,11009
5694,0086361,10805
5696,0081696,17496
5699,0080031,5917
5700,0081693,31278
5703,0081751,33076
5705,0081777,15668
5707,0081974,19429
5710,0082045,11340
5712,0082085,11644
5715,0082118,24124
5718,0082138,53922
5723,0082200,26560
5729,0082329,19114
5732,0082351,10863
5734,0085518,15900
5735,0077533,12237
5736,0121261,15901
5737,0121262,15902
5742,0082382,85058
5745,0082405,25113
5746,0082431,28893
5747,0082432,11646
5752,0082477,21764
5754,0082497,42149
5765,0082679,41394
