movieId,imdbId,tmdbId
6157,0287978,9480
6159,0299458,13132
6162,0302674,1956
6163,0291579,12112
6166,0106701,12139
6170,0078872,17264
6178,0059573,33364
6180,0100442,31598
6182,0057581,22233
6183,0053172,4952
6184,0074851,991
6185,0279331,4911
6186,0279111,16072
6187,0289992,11615
6188,0302886,11635
6195,0324080,105024
6197,0278731,9613
6198,0103670,7015
6201,0091374,21867
6203,0102303,6524
6204,0107563,11244
6207,0266971,21801
6211,0301978,14633
6212,0305669,10678
6213,0314353,9567
6214,0290673,979
6215,0298408,13819
6216,0161860,1591
6218,0286499,455
6219,0269347,10632
6223,0283003,12079
6225,0055047,36362
