movieId,imdbId,tmdbId
5952,0167261,121
5954,0307901,1429
5955,0168786,13435
5956,0217505,3131
5957,0313737,2642
5958,0282120,14317
5959,0272207,11022
5960,0099091,24249
5961,0099160,9491
5962,0106453,2149
5963,0054743,20139
5965,0075968,19067
5966,0049414,53712
5968,0100143,14931
5969,0110613,11317
5970,0102492,4032
5971,0096283,8392
5980,0071222,16938
5981,0055894,21143
5984,0073115,4561
5985,0249371,4435
5986,0068575,16993
5989,0264464,640
5991,0299658,1574
5992,0274558,590
5993,0290210,13560
5994,0309912,29339
5995,0253474,423
6000,0080503,28679
6001,0085794,262
6003,0290538,4912
6005,0330069,23626
