movieId,imdbId,tmdbId
73741,1182921,25602
73759,0495212,
73808,1190539,13855
73854,0058536,13382
73860,1266029,33511
73881,1187043,20453
73929,1038686,22894
74089,0054176,51120
74115,1472122,31156
74152,0804558,16453
74154,1185416,13477
74156,1226273,12201
74228,1187064,26466
74275,1045772,8952
74282,0092571,40724
74324,1278469,33602
74327,0926759,12169
74370,1172994,25983
74416,1232776,24469
74438,0110054,18670
74450,0817230,32856
74452,0780653,7978
74458,1130884,11324
74486,0790799,19311
74508,0844330,13949
74510,1216487,24253
74530,0814255,32657
74532,1385867,23742
74545,1139328,11439
