movieId,imdbId,tmdbId
33164,0397065,10066
33166,0375679,1640
33171,0370986,11171
33296,0218864,13163
33312,0019777,20625
33358,0332285,24078
33380,0280381,63066
33437,0342258,10027
33493,0121766,1895
33495,0384642,9981
33499,0369735,4379
33558,0337721,14694
33587,0037415,16373
33592,0307213,25649
33615,0351283,953
33621,0381429,16605
33639,0438205,14358
33646,0398165,9291
33660,0352248,921
33669,0403508,9779
33672,0355702,9787
33679,0356910,787
33681,0424774,14199
33683,0338095,10226
33688,0437407,20651
33750,0387914,20941
33760,0038303,43471
33794,0372784,272
33817,0382189,9709
33826,0384488,25248
