movieId,imdbId,tmdbId
4867,0200027,11091
4873,0243017,9081
4874,0272152,167
4875,0279286,34043
4876,0245674,9378
4878,0246578,141
4880,0264796,11457
4881,0243133,10778
4885,0249478,11456
4886,0198781,585
4887,0267804,10796
4888,0275719,23949
4889,0252503,11088
4890,0256380,9889
4893,0080130,45964
4895,0290332,13408
4896,0241527,671
4897,0245115,17731
4898,0234354,20794
4899,0265087,11469
4901,0266987,1535
4902,0256009,1433
4903,0247425,1999
4911,0076221,11834
4912,0062994,16085
4914,0053472,269
4915,0083630,16441
4920,0035140,32847
4921,0024264,39938
4923,0035957,43510
4925,0077321,14584
4927,0076299,72277
