movieId,imdbId,tmdbId
3572,0106521,39283
3573,0112634,65460
3574,0115834,55667
3575,0156460,31978
3576,0093185,12476
3577,0096324,5241
3578,0172495,98
3579,0167203,21311
3580,0153464,47724
3581,0188674,11129
3584,0085276,1058
3587,0080923,16395
3588,0068805,50627
3590,0071772,38925
3591,0085970,13105
3593,0185183,5491
3594,0210616,10560
3596,0156323,19419
3598,0171359,10688
3599,0037514,17889
3600,0054692,18228
3602,0053848,18642
3604,0056048,39391
3605,0051818,18644
3606,0041716,31516
3608,0089791,5683
3609,0181786,113279
3611,0036326,14906
3612,0075232,16176
3613,0096259,52770
3614,0104438,12518
