movieId,imdbId,tmdbId
972,0047162,57575
973,0033891,32574
976,0022879,22649
980,0093229,39448
981,0118927,52855
982,0048491,39940
984,0117357,85328
986,0116329,11076
987,0118742,63945
988,0116442,58985
990,0117011,10861
991,0117039,1770
992,0117473,44465
994,0115678,18203
996,0116830,9333
997,0115847,47260
998,0117603,9400
999,0115438,9401
1003,0116259,11306
1004,0116421,9625
1005,0116000,10680
1006,0115862,6346
1007,0072653,18660
1008,0047977,35115
1009,0072951,14821
1010,0064603,14136
1011,0071607,10869
1012,0050798,22660
1013,0055277,19186
1014,0054195,31102
1015,0107131,6878
1016,0053271,15944
