movieId,imdbId,tmdbId
146443,1408972,44282
146501,2474310,254005
146604,3282858,306952
146656,3076658,312221
146682,2980626,324325
146688,1291570,339527
147006,4195278,332534
147010,2905772,193544
147037,0367097,92326
147426,3646462,265351
147845,3275216,323679
148168,3698408,295748
148238,4537842,364067
148372,3430416,333555
148482,3859076,300693
148626,1596363,318846
148652,2479478,347969
148881,4171032,303867
148888,1608290,329833
148956,1292566,259694
149352,1528854,274167
149354,1850457,266294
149406,2267968,140300
149532,5248968,372981
149572,1286126,24426
149590,3703908,344041
