movieId,imdbId,tmdbId
6971,0101829,9065
6974,0099615,10168
6975,0119167,10234
6977,0102526,10952
6978,0102943,14022
6979,0086567,860
6981,0048452,48035
6982,0043686,5000
6983,0036969,22744
6985,0019254,780
6986,0016641,31510
6987,0010323,234
6989,0085615,8289
6990,0079240,11583
6991,0087365,11002
6992,0109951,6472
6993,0091167,5143
6995,0065832,5227
6996,0102034,8010
6997,0104427,10410
6999,0104452,10407
7000,0102070,9292
7001,0077745,11850
7002,0100151,48745
7003,0102181,2297
7004,0099938,951
7005,0102216,10804
7007,0102266,9319
7008,0070849,1643
7009,0104756,2007
7010,0101316,10995
7011,0091495,8047
