movieId,imdbId,tmdbId
1683,0120520,45609
1684,0119723,38904
1686,0119994,9407
1687,0119395,4824
1688,0118617,9444
1689,0120483,9414
1690,0118583,8078
1692,0112318,29938
1693,0118607,11831
1694,0118632,2895
1696,0118698,19601
1699,0118804,22797
1701,0118954,2639
1702,0119137,9574
1703,0119142,10371
1704,0119217,489
1707,0119303,9714
1711,0119668,8197
1713,0119715,6283
1715,0119819,49728
1717,0120082,4233
1719,0120255,10217
1721,0120338,597
1722,0120347,714
1726,0119925,9922
1727,0119314,547
1728,0120521,25994
1729,0119396,184
1730,0119485,9746
1731,0119718,9438
1732,0118715,115
1733,0118566,26941
