movieId,imdbId,tmdbId
51277,0078243,11841
51304,0424938,9695
51357,0112681,12554
51372,0173714,26598
51380,0067647,5691
51412,0435705,1738
51418,0443456,1253
51471,0454776,15163
51540,0443706,1949
51575,0486946,11199
51662,0416449,1271
51698,0768212,2267
51705,0482088,6691
51709,0468492,1255
51773,0056825,47249
51834,0416508,2977
51884,0433416,16727
51925,0477071,9963
51927,0455760,14001
51931,0490204,2355
51935,0822854,7485
51937,0800069,9793
51939,0453556,1273
52241,0427470,8270
52245,0445934,9955
52281,0462322,253768
52287,0396555,1267
52319,0076584,22311
52328,0448134,1272
52378,0042792,28433
