movieId,imdbId,tmdbId
66665,1176740,19255
66686,0039941,29117
66744,1023490,8832
66785,0901487,15067
66798,0838232,15159
66808,0400426,7916
66915,0102802,20421
66934,1227926,14301
67087,1155056,16538
67193,1135487,16558
67197,0448011,13811
67252,0785035,16353
67255,1132620,15472
67267,0862846,13090
67295,1287845,15854
67361,1124039,16325
67408,0892782,15512
67429,1172203,20529
67504,0067324,62437
67508,0765432,6968
67665,1157605,18094
67695,1197628,16991
67734,1091722,16614
67788,1093908,20048
67799,1234541,16258
67867,1098327,14164
67923,1013752,13804
67957,0094075,1387
67997,1226774,19833
