movieId,imdbId,tmdbId
70465,0783532,22600
70488,0249248,99657
70533,0923811,15137
70545,0848281,11115
70565,1092633,19905
70567,1185836,22051
70597,1176251,14940
70599,0452694,24420
70663,1032815,19840
70678,0996948,33199
70697,0436339,19585
70728,1172570,18533
70751,0228528,164741
70762,0481273,12839
70846,1186369,8899
70862,1229360,22492
70898,1142433,25704
70927,0973844,36108
70946,0105643,26914
70984,1127896,26320
70994,1311067,24150
71033,1305806,25376
71057,0472033,12244
71102,0024663,140887
71106,0910554,22494
71108,1149362,37903
71131,1000764,63581
71135,1188729,19898
71156,1234548,10313
