movieId,imdbId,tmdbId
3997,0190374,11849
3998,0228750,11983
3999,0190865,11678
4000,0086993,2669
4001,0088936,20721
4002,0093748,2609
4003,0096094,12714
4005,0093428,708
4006,0092106,1857
4007,0094291,10673
4008,0096969,2604
4009,0096219,10132
4010,0088850,11064
4011,0208092,107
4012,0095927,40820
4014,0241303,392
4015,0242423,8859
4016,0120917,11688
4017,0183659,12509
4018,0207201,3981
4019,0181536,711
4020,0219699,2046
4021,0247196,5001
4022,0162222,8358
4023,0218967,5994
4024,0200720,25520
4025,0212346,1493
4026,0223530,25660
4027,0190590,134
4029,0120202,21991
4030,0219653,10577
4031,0149624,21355
