movieId,imdbId,tmdbId
5110,0247745,39939
5111,0107034,9272
5114,0044391,32499
5117,0073026,39282
5119,0054269,37230
5120,0069281,993
5121,0075276,11698
5122,0067803,41357
5125,0081698,14475
5127,0259288,10052
5128,0238546,11979
5134,0291341,9991
5135,0265343,480
5137,0143861,18984
5139,0074174,23479
5141,0075718,19050
5142,0061781,38442
5146,0216651,15999
5147,0050986,614
5151,0243736,2752
5152,0277434,10590
5153,0204700,40723
5159,0104254,13225
5161,0110146,46717
5164,0108395,35614
5165,0080057,7219
5167,0039645,18649
5168,0043983,18646
5169,0038057,17058
5170,0278295,13950
5171,0268695,2135
