movieId,imdbId,tmdbId
106540,2387559,146239
106542,1196948,41602
106642,2779318,253941
106696,2294629,109445
106762,1703049,51859
106766,2042568,86829
106782,0993846,106646
106839,2304771,192136
106870,2231554,134366
106873,0860907,75629
106883,1462901,174311
106916,1800241,168672
106918,0359950,116745
106920,1798709,152601
107042,3385404,238478
107057,1285482,176297
107069,1091191,193756
107081,0057714,18624
107083,2235902,197033
107141,2140373,140823
107314,1321511,87516
107348,1229340,109443
107382,2319863,174325
107406,1706620,110415
107412,0060584,20878
107447,2166616,158990
