movieId,imdbId,tmdbId
3078,0165859,27141
3079,0178737,10399
3081,0162661,2668
3082,0143145,36643
3083,0185125,99
3086,0024852,25898
3087,0096061,9647
3088,0042546,11787
3089,0040522,5156
3090,0093509,24276
3091,0080979,11953
3093,0067411,29005
3094,0093512,26371
3095,0032551,596
3096,0050738,52470
3097,0033045,20334
3098,0087781,11393
3099,0073692,31121
3100,0105265,293
3101,0093010,10998
3102,0089360,12235
3103,0100680,36094
3104,0095631,9013
3105,0099077,11005
3106,0099291,59820
3107,0101393,2924
3108,0101889,177
3109,0088007,38557
3110,0087091,42087
3111,0087921,13681
3112,0090556,34760
3113,0146675,9946
