movieId,imdbId,tmdbId
97470,1886493,75736
97593,1120945,32904
97639,2124803,84286
97673,2147134,116167
97742,1712170,94348
97744,2048877,84172
97752,1371111,83542
97757,0424755,72867
97817,0089852,164753
97826,1638353,128158
97836,1648179,87826
97858,1655416,126797
97860,1764234,64689
97866,1966604,84287
97870,1866249,113947
97895,2092011,128248
97913,1772341,82690
97921,1045658,82693
97923,1907668,87502
97936,1781769,96724
97938,0454876,87827
97957,1984153,84194
97994,1783798,102640
98000,2172071,138122
98056,1602620,86837
98083,1753968,65851
98122,1942884,80215
98124,2313197,123025
