movieId,imdbId,tmdbId
58520,0089537,383
58554,0988108,28205
58559,0468569,155
58627,1023111,8456
58649,0018192,42536
58655,0817538,8457
58706,0796307,32579
58803,0478087,8065
58839,0379865,4942
58879,0893382,7944
58889,0995061,18218
58904,0083728,14272
58964,0856288,13312
58972,0410377,10488
58975,0963794,11152
58998,0800039,9870
59014,0426592,11918
59016,0421073,1266
59018,0857191,12473
59022,0481536,13335
59037,0811080,7459
59103,0865556,1729
59118,1045670,10503
59126,0815241,13007
59141,0845046,13258
59143,1111833,14236
59180,0032007,40044
59258,0871426,8780
59273,0412637,13650
59306,0926129,8617
